Departamento|NombreAutoridad|Genero|Cargo|Partidos_Organizaciones|porcentaje
Santa Cruz|Freddy Sharvel  Escobar Revollo|M|Concejal|DEMOCRATAS|
Santa Cruz|Paola Romina  Prado Pardo|F|Concejal|MAS-IPSP|
Santa Cruz|Ruben  Montaño Rosales|M|Concejal|MAS-IPSP|
Santa Cruz|Mario  Carrasco Mojica|M|Concejal|DEMOCRATAS|
Santa Cruz|Nelly Montaño Rosales|F|Concejal|DEMOCRATAS|
Santa Cruz|Paulo  Rojas Coronado|M|Concejal|MAS-IPSP|
Santa Cruz|Natividad  Corrales Garcia|F|Concejal|MAS-IPSP|
Santa Cruz|Marleny  Cuellar Carrasco|F|Concejal|DEMOCRATAS|
Santa Cruz|Asterio  Rojas Coronado|M|Concejal|DEMOCRATAS|
Santa Cruz|Maximo  Salazar Cossio|M|Concejal|DEMOCRATAS|
Santa Cruz|Delfa  Rojas Montoya|F|Concejal|DEMOCRATAS|
Santa Cruz|Esperanza  Llanos Farel|F|Concejal|MAS-IPSP|
Santa Cruz|Jaime  Valverde Delgadillo|M|Concejal|MAS-IPSP|
Santa Cruz|Casta  Mendez Cespedes|F|Concejal|DEMOCRATAS|
Santa Cruz|Ervin  Banegas Mendez|M|Concejal|DEMOCRATAS|
Santa Cruz|Juan Gabriel Rojas Cespedes|M|Concejal|MAS-IPSP|
Santa Cruz|Yenny  Velasco Aguilar|F|Concejal|MAS-IPSP|
Santa Cruz|Lothar  Arevalo Rosales|M|Concejal|DEMOCRATAS|
Santa Cruz|Fatima  Orellana |F|Concejal|DEMOCRATAS|
Santa Cruz|Roberto  Lino Guzman|M|Concejal|DEMOCRATAS|
Santa Cruz|Nelsy Coca Lino|F|Concejal|DEMOCRATAS|
Santa Cruz|Maria Ludy Flores |F|Concejal|DEMOCRATAS|
Santa Cruz|Vicente  Coca Teran|M|Concejal|DEMOCRATAS|
Santa Cruz|Benito  Romero Rojas|M|Concejal|DEMOCRATAS|
Santa Cruz|Elsy  Baigorria Franco|F|Concejal|DEMOCRATAS|
Santa Cruz|Ariel  Quezada Montaño|M|Concejal|MAS-IPSP|
Santa Cruz|Elvy Ruddy  Escobar Mariscal|F|Concejal|MAS-IPSP|
Santa Cruz|Maria Eldy Mariscal Paniagua|F|Concejal|DEMOCRATAS|
Santa Cruz|Klever  Lino Roman|M|Concejal|DEMOCRATAS|
Santa Cruz|Maria Yasaith Aguilar Justiniano|F|Concejal|DEMOCRATAS|
Santa Cruz|Vidal  Osinaga Palma|M|Concejal|DEMOCRATAS|
Santa Cruz|Gladys  Arteaga Miranda|F|Concejal|MAS-IPSP|
Santa Cruz|Ever Jaime  Leon Arteaga|M|Concejal|MAS-IPSP|
Santa Cruz|Gabriel Enry  Carrizales Villarroel|M|Concejal|DEMOCRATAS|
Santa Cruz|Maria Luz Gutierrez Duran|F|Concejal|DEMOCRATAS|
Santa Cruz|Omar  Villegas Rodriguez|M|Concejal|MAS-IPSP|
Santa Cruz|Sarita  Osinaga Montero|F|Concejal|MAS-IPSP|
Santa Cruz|Lily Liliana  Cespedes Carrizales|F|Concejal|DEMOCRATAS|
Santa Cruz|Fermin  Palma Carrasco|M|Concejal|DEMOCRATAS|
Santa Cruz|Mary Elena  Toledo Fernandez|F|Concejal|MAS-IPSP|
Santa Cruz|Eustaquio  Casilla Fermin|M|Concejal|MAS-IPSP|
Santa Cruz|Rossmaryn Yanine Miranda Castro|F|Concejal|DEMOCRATAS|
Santa Cruz|Giovanni Angelo  Guidetti Reyes|M|Concejal|DEMOCRATAS|
Santa Cruz|Isamel Lijeron Lijeron|M|Concejal|SOL|
Santa Cruz|Edith Katherine  Alvarez Hurtado|F|Concejal|SOL|
Santa Cruz|Elizabet  Subirana Zeballos|F|Concejal|FE|
Santa Cruz|Saul  Arias Cossio|M|Concejal|FE|
Santa Cruz|Andres Seas Banegas|M|Concejal|MAS-IPSP|
Santa Cruz|Dora Vargas Rojas|F|Concejal|MAS-IPSP|
Santa Cruz|Eliodoro Cano Camino|M|Concejal|MAS-IPSP|
Santa Cruz|Martina  Cejas Acuña|F|Concejal|MAS-IPSP|
Santa Cruz|Felicio  Olmos Quiroz|M|Concejal|DEMOCRATAS|
Santa Cruz|Maria Eugenia  Ayala Mendez|F|Concejal|DEMOCRATAS|
Santa Cruz|Edilberta Cordova |F|Concejal|MAS-IPSP|
Santa Cruz|Richard Nixon Torrico Orellana|M|Concejal|MAS-IPSP|
Santa Cruz|Reina Fanny  Ribera Cuellar|F|Concejal|ASIP|
Santa Cruz|Edgar Moron Lopez|M|Concejal|ASIP|
Santa Cruz|Rosa  Villagomez |F|Concejal|DEMOCRATAS|
Santa Cruz|Jorge  Rivero Guzman|M|Concejal|DEMOCRATAS|
Santa Cruz|Yrma  Flores Ayllon|F|Concejal|MAS-IPSP|
Santa Cruz|Felix Eufronio  Leyva Hinojosa|M|Concejal|MAS-IPSP|
Santa Cruz|Karina Del Rosio  Vera Caballero|F|Concejal|DEMOCRATAS|
Santa Cruz|Jose Rojas Vera|M|Concejal|DEMOCRATAS|
Santa Cruz|Andres  Veizaga Claros|M|Concejal|MAS-IPSP|
Santa Cruz|Margarita  Romero Aguayo|F|Concejal|MAS-IPSP|
Santa Cruz|Catalina  Rojas Maldonado|F|Concejal|MAS-IPSP|
Santa Cruz|Timoteo  Rojas Vera|M|Concejal|MAS-IPSP|
Santa Cruz|Daniel Alejandro  Gutierrez Mendez|M|Concejal|DEMOCRATAS|
Santa Cruz|Maria Leticia  Lopez Ribera|F|Concejal|DEMOCRATAS|
Santa Cruz|Aquilino  Yepez Castro|M|Concejal|DEMOCRATAS|
Santa Cruz|Norma Flores Valle|F|Concejal|DEMOCRATAS|
Santa Cruz|Carmen Basilia Duran Campo|F|Concejal|DEMOCRATAS|
Santa Cruz|Yvan  Soria Calderon|M|Concejal|DEMOCRATAS|
Santa Cruz|Esteban  Aguilar Zurita|M|Concejal|MAS-IPSP|
Santa Cruz|Lidia  Garcia Vargas|F|Concejal|MAS-IPSP|
Santa Cruz|Roly Manrique Farel|M|Concejal|DEMOCRATAS|
Santa Cruz|Porfidia  Lino Arteaga|F|Concejal|DEMOCRATAS|
Santa Cruz|Olga Coca Susano|F|Concejal|DEMOCRATAS|
Santa Cruz|Eulofio Ramiro  Chavez Alanes|M|Concejal|DEMOCRATAS|
Santa Cruz|Valerio  Salinas Ocampo|M|Concejal|MAS-IPSP|
Santa Cruz|Cielito Tereza  Flores Flores|F|Concejal|MAS-IPSP|
Santa Cruz|Yery Cesar  Vargas Soriano|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Fabiola Alejandra Ortiz Romero|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Petrona  Perez Huayra|F|Concejal|MAS-IPSP|
Santa Cruz|Cristhyan  Rodriguez Fernandez|M|Concejal|MAS-IPSP|
Santa Cruz|Eulalia Claure Perez|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Fernando  Ortega Soto|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Carlos  Vera Flores|M|Concejal|MAS-IPSP|
Santa Cruz|Felicia  Mita Zarate|F|Concejal|MAS-IPSP|
Santa Cruz|Teresita Elizabeth  Paz Saucedo|F|Concejal|MAS-IPSP|
Santa Cruz|Edmundo  Almendras Rojas|M|Concejal|MAS-IPSP|
Santa Cruz|Miguel Angel  Hurtado Añez|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Rosa  Justiniano Guzman|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Noel  Pozo Terrazas|M|Concejal|MAS-IPSP|
Santa Cruz|Vaneza Alexandra  Sosa Melgar|F|Concejal|MAS-IPSP|
Santa Cruz|Beatriz Cecilia  Duarte Gonzales|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Jorge Adalberto  Gonzales Rivero|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Carmen  Caro Rojas|F|Concejal|MAS-IPSP|
Santa Cruz|Aurelio  Mendoza Roca|M|Concejal|MAS-IPSP|
Santa Cruz|Manuel Jesus Ruiz Cuellar|M|Concejal|MAS-IPSP|
Santa Cruz|Dolly  Carvajal Flores|F|Concejal|MAS-IPSP|
Santa Cruz|Maria Tereza  Parada Padilla|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Segismundo  Catala Campos|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Grover  Pinaya Condori|M|Concejal|MAS-IPSP|
Santa Cruz|Rut Famny  Antelo Abrego|F|Concejal|MAS-IPSP|
Santa Cruz|Franklin  Ricaldi Mafaile|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Maria Isidora  Barrios Gonzales|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Sullman  Lopez Quiroz|M|Concejal|MAS-IPSP|
Santa Cruz|Nelson  Merida Perez|M|Concejal|MAS-IPSP|
Santa Cruz|Wilma  Espinoza Mancilla|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Javier  Claros Santos|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Salome  Miranda Condori|F|Concejal|MAS-IPSP|
Santa Cruz|Bernardino  Rodriguez Alcocer|M|Concejal|MAS-IPSP|
Santa Cruz|Luis  Zabala Farel|M|Concejal|SOL|
Santa Cruz|Gabriela Montero Saucedo|F|Concejal|SOL|
Santa Cruz|Mary Luz  Tellez Lopez|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Victor Vallejo Crespo|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Aurelio  Chore Flores|M|Concejal|UCS|
Santa Cruz|Nelida Zaida  Bernal Miranda|F|Concejal|UCS|
Santa Cruz|Lucio  Daza Fernandez|M|Concejal|MAS-IPSP|
Santa Cruz|Venancia  Sotez Chumacero|F|Concejal|MAS-IPSP|
Santa Cruz|Luz Kerlin Rivero Arredondo|F|Concejal|MNR|
Santa Cruz|Jorge Mario Callau Guasace|M|Concejal|MNR|
Santa Cruz|Victoria  Tenorio Garcia|F|Concejal|MAS-IPSP|
Santa Cruz|Hugo  Rodriguez Trujillo|M|Concejal|MAS-IPSP|
Santa Cruz|Susan Silvia  Zenteno Cabellos|F|Concejal|ASIP|
Santa Cruz|Orlando  Camacho Pozo|M|Concejal|ASIP|
Santa Cruz|Pastora Marleny  Flores Siles|F|Concejal|MAS-IPSP|
Santa Cruz|Abraham  Pereyra Tenorio|M|Concejal|MAS-IPSP|
Santa Cruz|Ygnacio  Tolava Condori|M|Concejal|ASIP|
Santa Cruz|Victoria  Aldana Morales|F|Concejal|ASIP|
Santa Cruz|Martha  Mamani Quinteros|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Roberto  Fernandez Yucra|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Cinthia Lizbeth  Jurado |F|Concejal|ASIP|
Santa Cruz|Franklin Americo  Mamani Santa Ana|M|Concejal|ASIP|
Santa Cruz|Lucio  Caro Vidaurre|M|Concejal|MAS-IPSP|
Santa Cruz|Marina  Guardia |F|Concejal|MAS-IPSP|
Santa Cruz|Ronald  Marin Ramirez|M|Concejal|ASIP|
Santa Cruz|Victoria  Mejia Cano|F|Concejal|ASIP|
Santa Cruz|Martin  Bobarin Toro|M|Concejal| MAS-IPSP|
Santa Cruz|Juanita  Pardo Delgadillo|F|Concejal| MAS-IPSP|
Santa Cruz|Lidovina  Cruz Ribera|F|Concejal|FE|
Santa Cruz|Jose Papa  Hurtado Saucedo|M|Concejal|FE|
Santa Cruz|Nelsa  Jacome Bejarano|F|Concejal| MAS-IPSP|
Santa Cruz|Ramiro Bartolome  Escalante Cala|M|Concejal| MAS-IPSP|
Santa Cruz|Donato  Pucho Zarate|M|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Gladys  Quispe Charupa|F|Concejal|ALIANZA DEMOCRATAS|
Santa Cruz|Wilber  Blanco Canaza|M|Concejal|FE|
Santa Cruz|Ana Maria  Rodriguez Zegarra|F|Concejal|FE|
Santa Cruz|Maximo  Choque Pedro|M|Concejal| MAS-IPSP|
Santa Cruz|Marta  Paniagua Rios|F|Concejal| MAS-IPSP|
Santa Cruz|Sonia  Hernandez Suarez|F|Concejal| MAS-IPSP|
Santa Cruz|Hilarion  Bautista Campos|M|Concejal| MAS-IPSP|
Santa Cruz|Zulema  Johns |F|Concejal|DEMOCARATAS|
Santa Cruz|Leoncio Mauro  Supayabe Flores|M|Concejal|DEMOCARATAS|
Santa Cruz|Dionicio  Algarañaz Jimenez|M|Concejal|MAS-IPSP|
Santa Cruz|Ana Maria  Tubari Castro|F|Concejal|MAS-IPSP|
Santa Cruz|Carlos David  Yabeta Hurtado|M|Concejal|DEMOCARATAS|
Santa Cruz|Dalsy  Ayupa Banegas|F|Concejal|DEMOCARATAS|
Santa Cruz|Juana Elida  Herrera Mendez|F|Concejal|MAS-IPSP|
Santa Cruz|Wilmer Ruben  Sosa Choque|M|Concejal|MAS-IPSP|
Santa Cruz|Isabel  Putare Faldin|F|Concejal|ASIP|
Santa Cruz|Ramon Quispe Llanos|M|Concejal|ASIP|
Santa Cruz|Josefa  Aponte Supayabe|F|Concejal|DEMOCARATAS|
Santa Cruz|Jose Luis  Lino Ortiz|M|Concejal|DEMOCARATAS|
Santa Cruz|Faustino  Lima Caceres|M|Concejal|MAS-IPSP|
Santa Cruz|Alicia Condo Martinez|F|Concejal|MAS-IPSP|
Santa Cruz|Ignacia Lourdes  Morales Flores|F|Concejal|MNR|
Santa Cruz|Alejandro  Suarez Zarco|M|Concejal|MNR|
Santa Cruz|Angela  Duran Charupa|F|Concejal|MAS-IPSP|
Santa Cruz|Osweln  Montalvan Hurtado|M|Concejal|MAS-IPSP|
Santa Cruz|Ricardo  Puro Novoa|M|Concejal|MNR|
Santa Cruz|Angela  Chernovi Noe|F|Concejal|MNR|
Santa Cruz|Epifanio  Reyes Ventura|M|Concejal|MAS-IPSP|
Santa Cruz|Dora Nespcy  Burton |F|Concejal|MAS-IPSP|
Santa Cruz|Pablo  Macoño Flores|M|Concejal|DEMOCRATAS|
Santa Cruz|Martha Cecilia  Flores Macoño|F|Concejal|DEMOCRATAS|
Santa Cruz|Yaneth Moreno Duran|F|Concejal|MAS-IPSP|
Santa Cruz|Guido  Pozo Guzman|M|Concejal|MAS-IPSP|
Santa Cruz|German  Sanchez Padilla|M|Concejal|OICH|
Santa Cruz|Pura Hilsy  Reche Ordoñez|F|Concejal|OICH|
Santa Cruz|Cerbello Antenor  Eguez Arriaza|M|Concejal|MAS-IPSP|
Santa Cruz|Beatriz  Vallejos Gutierrez|F|Concejal|MAS-IPSP|
Santa Cruz|Lorenza  Flores Flores|F|Concejal|OICH|
Santa Cruz|Rider Dandner Vaca Ortiz|M|Concejal|OICH|
Santa Cruz|Dora  Calisaya Figueroa|F|Concejal|DEMOCRATAS|
Santa Cruz|Crisostomo  Palacios Ibañez|M|Concejal|DEMOCRATAS|
Santa Cruz|Edgar Antonio  Rengifo Cazasola|M|Concejal|MAS-IPSP|
Santa Cruz|Rebeca  Vela Cabezas|F|Concejal|MAS-IPSP|
Santa Cruz|Alicia  Vargas Condori|F|Concejal|MAS-IPSP|
Santa Cruz|Mateo  Llanos Zambrana|M|Concejal|MAS-IPSP|
Santa Cruz|Leandro  Garcia Arce|M|Concejal|DEMOCRATAS|
Santa Cruz|Delfina  Chara Gonzales|F|Concejal|DEMOCRATAS|
Santa Cruz|Elbio  Yanaje Telao|M|Concejal|SOL|
Santa Cruz|Florentina Huallpa Coronado|F|Concejal|SOL|
Santa Cruz|Dilfe  Renteria Aratea|M|Concejal|MAS-IPSP|
Santa Cruz|Jovita  Muñoz Carmona|F|Concejal|MAS-IPSP|
Santa Cruz|Sarita  Arce Alcazar|F|Concejal|MAS-IPSP|
Santa Cruz| Primo  Mamancayo Valencia|M|Concejal|MAS-IPSP|
Santa Cruz| Estela  Alvarez Martinez|F|Concejal|DEMOCRATAS|
Santa Cruz| Juan Carlos Villca Cruz|M|Concejal|DEMOCRATAS|
Santa Cruz|Jose  Masay Soquere|M|Concejal|MAS-IPSP|
Santa Cruz|Virginia Garcia Pocoena|F|Concejal|MAS-IPSP|
Santa Cruz|Carmen Lina  Chorez Guasace|F|Concejal|ASIP|
Santa Cruz|Jesus  Viana Chuve|M|Concejal|ASIP|
Santa Cruz|Guadalupe  Chuviru Chuve|F|Concejal|MAS-IPSP|
Santa Cruz|Francisco  Peña Chore|M|Concejal|MAS-IPSP|
Santa Cruz|Elvio  Rodriguez Ramos|M|Concejal|ASIP|
Santa Cruz|Benita  Parapaino Palachay|F|Concejal|ASIP|
Santa Cruz|Antonio  Surubi Sumami|M|Concejal|DEMOCRATAS|
Santa Cruz|Elena  Tomicha Chuve|F|Concejal|DEMOCRATAS|
Santa Cruz|Leidy  Herrera Hualpa|F|Concejal|ASIP|
Santa Cruz|Paulino  Sanchez Mamani|M|Concejal|ASIP|
Santa Cruz|Gregorio  Torrez Meza|M|Concejal|MAS-IPSP|
Santa Cruz|Marioly  Aponte Lozano|F|Concejal|MAS-IPSP|
Santa Cruz|Cirilo  Choquellampa Reyes|M|Concejal|ASIP|
Santa Cruz|Yenny  Chinari Apaza|F|Concejal|ASIP|
Santa Cruz|Rosa  Vargas Palma|F|Concejal|MAS-IPSP|
Santa Cruz|Ponciano  Sanchez Peñaranda|M|Concejal|MAS-IPSP|
Santa Cruz|Esperanza  Sarcillo |F|Concejal|ASIP|
Santa Cruz|Damian  Zambrana Flores|M|Concejal|ASIP|
Santa Cruz|Juan  Corma Lopez|M|Concejal|MAS-IPSP|
Santa Cruz|Severina  Flores Ugarte|F|Concejal|MAS-IPSP|
Santa Cruz|Ricardo  Miranda Aguilar|M|Concejal|ASIP|
Santa Cruz|Evelin  Salces Arana|M|Concejal|ASIP|
Santa Cruz|Rodolfo Lopez Cuchui|M|Concejal|DEMOCRATAS|
Santa Cruz|Neide  Saavedra Rodriguez|F|Concejal|DEMOCRATAS|
Santa Cruz|Sullma Lorena  Julio Altieri|F|Concejal|MATICO|
Santa Cruz|Juanito  Vargas Pessoa|M|Concejal|MATICO|
Santa Cruz|Susana Margot  Pillai Bress|F|Concejal|MAS-IPSP|
Santa Cruz|Franz  Acurana Cusi|M|Concejal|MAS-IPSP|
Santa Cruz|Lizeth Juana Antonia  Carvajal Martinez|F|Concejal|OICH|
Santa Cruz|Ruben Dario Melgar Chuve|M|Concejal|OICH|
Santa Cruz|Celina  Ramos Justiniano|F|Concejal|DEMOCRATAS|
Santa Cruz|Elio  Koch Paraba|M|Concejal|DEMOCRATAS|
Santa Cruz|Bertha  Urey |F|Concejal|MAS-IPSP|
Santa Cruz|Edgar  Fernandez Copa|M|Concejal|MAS-IPSP|
Santa Cruz|Pedro  Vargas Soliz|M|Concejal|MAS-IPSP|
Santa Cruz|Deisy  Quinteros Triveño|F|Concejal|MAS-IPSP|
Santa Cruz|Daniela  Apodaca Perez|F|Concejal|DEMOCRATAS|
Santa Cruz|Oscar  Crespo Salguero|M|Concejal|DEMOCRATAS|
Santa Cruz|Carmen Fatima  Zuñiga |F|Concejal|MAS-IPSP|
Santa Cruz|Juaquin  Beltran Vergara|M|Concejal|MAS-IPSP|
Santa Cruz|Ronald Wilson Soliz Rodriguez|M|Concejal|MAS-IPSP|
Santa Cruz|Hilaria  Janco Saravia|F|Concejal|MAS-IPSP|
Santa Cruz|Pedro Luis  Hinojosa Quispe|M|Concejal|DEMOCRATAS|
Santa Cruz|Yubitza  Bonilla Trujillo|F|Concejal|DEMOCRATAS|
Santa Cruz|Rosita Camacho |F|Concejal|MAS-IPSP|
Santa Cruz|Freddy  Oros Michel|M|Concejal|MAS-IPSP|
Santa Cruz|Nery  Navia Amurrio|M|Concejal|MAS-IPSP|
Santa Cruz|Ines  Portugal Bejarano|F|Concejal|MAS-IPSP|
Santa Cruz|Camilo  Cabello Arana|M|Concejal|DEMOCRATAS|
Santa Cruz|Clara Asunta  Salazar Muñoz|F|Concejal|DEMOCRATAS|
Santa Cruz|Dirce  Cespedes Vargas|M|Concejal|MAS-IPSP|
Santa Cruz|Armin  Delgadillo Becerra|F|Concejal|MAS-IPSP|
Santa Cruz|Marisa  Barriga Honor|F|Concejal|DEMOCRATAS|
Santa Cruz|Jorge  Osinaga Serrano|M|Concejal|DEMOCRATAS|
Santa Cruz|Nestor  Medina Rojas|M|Concejal|MAS-IPSP|
Santa Cruz|Rosa Aragon Maturana|F|Concejal|MAS-IPSP|
Santa Cruz|Jose Luis  Robles Rodriguez|M|Concejal|MNR|
Santa Cruz|Gretty  Gamarra Zeballos|F|Concejal|MNR|
Santa Cruz|Maria Elva  Castedo |F|Concejal|MAS-IPSP|
Santa Cruz|Cristobal  Cuellar Cuellar|M|Concejal|MAS-IPSP|
Santa Cruz|Guilfa  Iriarte Escalante|F|Concejal|DEMOCRATAS|
Santa Cruz|Darwin  Justiniano Rodriguez|M|Concejal|DEMOCRATAS|
Santa Cruz|Dalsy  Colombo Chavez|F|Concejal|MNR|
Santa Cruz|Roberto  Trigo Rivero|M|Concejal|MNR|
Santa Cruz|Victor Carlos  Santander Mercado|M|Concejal|MAS-IPSP|
Santa Cruz|Beatriz  Mejia Juchani|F|Concejal|MAS-IPSP|
Santa Cruz|Abel  Justiniano Moron|M|Concejal|MNR|
Santa Cruz|Rosela  Aguilar Paina|F|Concejal|MNR|
Santa Cruz|Vero Esthelwoldo  Justiniano Vaca|F|Concejal|ASIP|
Santa Cruz|Maria  Pinto |M|Concejal|ASIP|
Santa Cruz|Jesus Wilman  Suarez Gil|M|Concejal|DEMOCRATAS|
Santa Cruz|Yngri  Mejia Valverde|F|Concejal|DEMOCRATAS|
Santa Cruz|Candidato Renuncio  ||Concejal|MAS-IPSP|
Santa Cruz|Maria Elda  Mercado Abrego|F|Concejal|MAS-IPSP|
Santa Cruz|Marcia  Barboza |F|Concejal|DEMOCRATAS|
Santa Cruz|Alfredo Miguel  Agreda |M|Concejal|DEMOCRATAS|
Santa Cruz|Adela Maria  Calicho Via|F|Concejal|MAS-IPSP|
Santa Cruz|Delfin Fulgencio  Araque Mamani|M|Concejal|MAS-IPSP|
Santa Cruz|Feliciano  Flores Renteria|M|Concejal|DEMOCRATAS|
Santa Cruz|Maribel  Toledo Justiniano|F|Concejal|DEMOCRATAS|
Santa Cruz|Rosa Rocio  Chavez Parada|F|Concejal|DEMOCRATAS|
Santa Cruz|Marco Antonio  Da Silva Aguilera|M|Concejal|DEMOCRATAS|
Santa Cruz|Daniel Roberto  Aruquipa Salazar|M|Concejal|MAS-IPSP|
Santa Cruz|Ana Esther  Saavedra Lopez|F|Concejal|MAS-IPSP|
Santa Cruz|Elias Fabian  Morales Saavedra|M|Concejal|DEMOCRATAS|
Santa Cruz|Angelica  Aguilera Siye|F|Concejal|DEMOCRATAS|
Santa Cruz|Kelly Cristina  Mercado Aranda|F|Concejal|MAS-IPSP|
Santa Cruz|Luiz  Brito Zeballos|M|Concejal|MAS-IPSP|
Santa Cruz|Edith  Rivero |F|Concejal|DEMOCRATAS|
Santa Cruz|Walter  Rivero Costa|M|Concejal|DEMOCRATAS|
Santa Cruz|Mariano  Sullka Arias|M|Concejal|MAS-IPSP|
Santa Cruz|Nataly Eva Montenegro Salazar|F|Concejal|MAS-IPSP|
Santa Cruz|Edison  Roca Maciel|M|Concejal|DEMOCRATAS|
Santa Cruz|Ruth Mery  Rodriguez Vargas|F|Concejal|DEMOCRATAS|
Santa Cruz|Edith  Schmitter Saboya|F|Concejal|ASIP|
Santa Cruz|Rodrigo  Mamani Huarachi|M|Concejal|ASIP|
Santa Cruz|Nora  Bazan Suarez|F|Concejal|GH|
Santa Cruz|Castel Jorge  Arteaga Balderas|M|Concejal|GH|
Santa Cruz|Brigida  Salvatierra Saucedo|F|Concejal|DEMOCRATAS|
Santa Cruz|Arnold Jesus  Parada Olavarria|M|Concejal|DEMOCRATAS|
Santa Cruz|Santiago  Veliz Medina|M|Concejal|ASIP|
Santa Cruz|Esperanza  Vargas Caceres|F|Concejal|ASIP|
Santa Cruz|Victor Fam  Sotelo Cordova|M|Concejal|GH|
Santa Cruz|Madelin  Cespedes Chanevi|F|Concejal|GH|
Santa Cruz|Maximo  Rios Aguilar|M|Concejal|DEMOCRATAS|
Santa Cruz|Maria Antonieta  Espinoza Sandoval|F|Concejal|DEMOCRATAS|
Santa Cruz|Nelfi  Vasquez Rodas|F|Concejal|ASIP|
Santa Cruz|Nestor Nina Flores|M|Concejal|ASIP|
Santa Cruz|Javier  Quinta Chari|M|Concejal|MAS-IPSP|
Santa Cruz|Maria Margarita  Macue |F|Concejal|MAS-IPSP|
Santa Cruz|Francisco  Urachianta Urapiña|M|Concejal|DEMOCRATAS|
Santa Cruz|Lenny  Poñez Abacay|F|Concejal|DEMOCRATAS|
Santa Cruz|Marina  Cuñaendi |F|Concejal|MAS-IPSP|
Santa Cruz|Ricardo  Yeguaori Uracori|M|Concejal|MAS-IPSP|
Santa Cruz|Giovanny  Lopez Ribera|F|Concejal|GH|
Santa Cruz|Fabiola Roxana  Sosa Meruaranga|M|Concejal|GH|
Santa Cruz|Miriam  Guzman |F|Concejal|DEMOCRATAS|
Santa Cruz|Ignacio  Chunti Arirepia|M|Concejal|DEMOCRATAS|
Santa Cruz|Martina  Cayo Velasquez|F|Concejal|MAS-IPSP|
Santa Cruz|Juan Carlos  Noguer Padilla|M|Concejal|MAS-IPSP|
Santa Cruz|Eldy  Melgar Rodriguez|F|Concejal|DEMOCRATAS|
Santa Cruz|Pablo  Aranda Aranda|M|Concejal|DEMOCRATAS|
Santa Cruz|Modesto Yanarico Mamani|M|Concejal|MAS-IPSP|
Santa Cruz|Albertina  Vargas Agramonte|F|Concejal|MAS-IPSP|
Santa Cruz|Domingo  Lopez Maraza|M|Concejal|DEMOCRATAS|
Santa Cruz|Carmen Julia Novoa Calderon|F|Concejal|DEMOCRATAS|
Santa Cruz|Cornelia  Barriga Carbajal|F|Concejal|MAS-IPSP|
Santa Cruz|Efrain  Veizaga Marin|M|Concejal|MAS-IPSP|
Chuquisaca|JUAN CERON SANTOS|M|Concejal|CST|
Chuquisaca|HERIBERTA GIMENEZ SANCHEZ|F|Concejal|CST|
Chuquisaca|ALBERTA ESTRADA AGUILAR|F|Concejal|CST|
Chuquisaca|GUALBERTO MERIDA SISA|M|Concejal|CST|
Chuquisaca|EDUBIGES CHOQUE ZELAYA|M|Concejal|MAS-IPSP|
Chuquisaca|DORA QUIROGA MAMANI|F|Concejal|MAS-IPSP|
Chuquisaca|MARCELINA MOSTAJO CARBAJAL|F|Concejal|MAS-IPSP|
Chuquisaca|INSABEL PICON VARGAS|F|Concejal|MAS-IPSP|
Chuquisaca|EDUARDO CERON BARRIGA|M|Concejal|MAS-IPSP|
Chuquisaca|CELIA VARGAS MONTERO|F|Concejal|MAS-IPSP|
Chuquisaca|AGUSTIN MILLARE PUYA|M|Concejal|FPV|
Chuquisaca|ROSENDA RIVERA PANIAGUA|F|Concejal|FPV|
Chuquisaca|MIOLETH RENDON MONTERO|F|Concejal|FPV|
Chuquisaca|BENITO PUMA MAMANI|M|Concejal|FPV|
Chuquisaca|MARIO GARCIA RODRIGUEZ|M|Concejal|MAS-IPSP|
Chuquisaca|CERAPIA FLORES CEBALLOS|F|Concejal|MAS-IPSP|
Chuquisaca|SANTUSA ORTIZ MIRANDA |F|Concejal|MAS-IPSP|
Chuquisaca|CRISPIN FLORES MARTINEZ|M|Concejal|MAS-IPSP|
Chuquisaca|DIEGO MARTINEZ AVALOS|M|Concejal|MAS-IPSP|
Chuquisaca|RAMOSA ORTIZ CORREO|F|Concejal|MAS-IPSP|
